tmdb_id,imdb_id,title,release_date,language,rating_tmdb,rating_imdb,votes_imdb,revenue,director,cast,release_year
228092,tt0887793,Yogi,14-01-2007,te,3.8,4.7,1127,0,V. V. Vinayak,"Prabhas, Nayanthara, Kota Srinivasa Rao, Ali Basha, Pradeep Ram Singh Rawat",2007
228749,tt0896909,Baba Kalyani,24-12-2006,ml,4.6,5.6,717,0,Shaji Kailas,"Mohanlal, Indrajith Sukumaran, Saikumar, Mamta Mohandas, Murali",2006
228756,tt1630255,Puthiya Mugham,23-07-2009,ml,5.9,5.8,830,0,Diphan,"Prithviraj Sukumaran, Bala, Priyamani, Sudheesh, Nedumudi Venu",2009
228962,tt3282088,Idukki Gold,17-10-2013,ml,7.406,6.5,741,0,Aashiq Abu,"Maniyanpilla Raju, Babu Antony, Vijayaraghavan, Prathap Pothan, Lal",2013
230105,tt2359760,Alibhabha,05-09-2008,ta,4,7.1,34,0,Neelan K. Sekar,"Krishna Kulasekaran, Prakash Raj, Biju Menon, N. Azhagamperumal, Thilakan",2008
230525,tt3264238,Sutta Kadhai,25-10-2013,ta,0,4.4,104,0,Subu,"Balaji Venugopal, Venkatesh Harinathan, Lakshmi Priyaa, Nassar, M. S. Bhaskar",2013
230866,tt3105448,From Gulf to Gulf to Gulf,12-10-2013,hi,5.7,6.2,22,0,Shaina Anand,Unknown,2013
232294,tt3517986,Priyathama Neevachata Kusalama,23-03-2013,te,7,5.5,30,0,Trinadha Rao Nakkina,"Varun Sandesh, Shashidhar, Komal Jha, Anandhi, Subhalekha Sudhakar",2013
233015,tt3253476,All in All Azhagu Raja,02-11-2013,ta,3.659,3.7,1203,0,M. Rajesh,"Karthi, Kajal Aggarwal, Santhanam, Radhika Apte, Prabhu",2013
234502,tt1263795,Madambi,04-07-2008,ml,5.7,6.4,729,2200000,B. Unnikrishnan,"Mohanlal, Ajmal Ameer, Siddique, Mallika Kapoor, KPAC Lalitha",2008
234532,tt0924213,Chotta Mumbai,06-04-2007,ml,7.3,7.1,1902,0,Anwar Rasheed,"Mohanlal, Saikumar, Kalabhavan Mani, Siddique, Jagathy Sreekumar",2007
234551,tt1129411,Chocolate,23-07-2007,ml,6.4,6.3,923,0,Shafi,"Prithviraj Sukumaran, Roma Asrani, Jayasurya, Samvrutha Sunil, Remya Nambeesan",2007
234556,tt1640146,Lollipop,21-12-2008,ml,4.8,4.2,407,0,Shafi,"Prithviraj Sukumaran, Roma Asrani, Jayasurya, Bhavana, Kunchacko Boban",2008
234609,tt1350624,Love in Singapore,23-01-2009,ml,2.1,2.6,469,0,Raffi,"Mammootty, Navaneet Kaur, Lalu Alex, Bijukuttan, Rajan P Dev",2009
234636,tt1634561,Swa Le,29-10-2009,ml,5.5,5.8,219,0,P. Sukumar,"Dileep, Gopika, Innocent, Nedumudi Venu, Ashokan",2009
234821,tt1343080,Cycle,16-02-2008,ml,5.5,6.3,256,0,Johny Antony,"Vineeth Sreenivasan, Vinu Mohan, Bhama, Sandhya, Jagathy Sreekumar",2008
234828,tt0928194,Arabikkatha,15-07-2007,ml,7.6,7.6,1125,0,Lal Jose,"Sreenivasan, Indrajith Sukumaran, Zhang Chu Min, Samvrutha Sunil, Salim Kumar",2007
234833,tt0867465,Vinodayathra,05-04-2007,ml,7.4,7.2,1234,0,Sathyan Anthikad,"Dileep, Mukesh, Meera Jasmine, Murali, Innocent",2007
234838,tt0867145,Classmates,25-08-2006,ml,7.4,8.1,4620,2108000,Lal Jose,"Prithviraj Sukumaran, Kavya Madhavan, Indrajith Sukumaran, Jayasurya, Narain",2006
234844,tt3708828,God For Sale,28-06-2013,ml,9,4.6,52,0,Babu Janardhanan,"Kunchacko Boban, Suraj Venjaramoodu, Tini Tom, Thilakan, Anumol",2013
235984,tt2215477,Goliyon Ki Raasleela Ram-Leela,14-11-2013,hi,6.967,6.4,23565,32000000,Sanjay Leela Bhansali,"Ranveer Singh, Deepika Padukone, Richa Chadha, Supriya Pathak, Sharad Kelkar",2013
236808,tt3329246,Pizza 2: Villa,14-11-2013,ta,5.8,6.2,769,2800000,Deepan Chakravarthy,"Ashok Selvan, Sanchita Shetty, Nassar, Anjali Rao, Kaali Venkat",2013
237305,tt2275794,Gori Tere Pyaar Mein,22-11-2013,hi,6.028,4.9,4396,342000,Punit Malhotra,"Kareena Kapoor Khan, Imran Khan, Anupam Kher, Nizhalgal Ravi, Kalyani Natarajan",2013
237717,tt1521023,Loudspeaker,20-09-2009,ml,6.792,7.5,1131,0,Jayaraj,"Mammootty, Sashi Kumar, Gracy Singh, Cochin Haneefa, Salim Kumar",2009
237719,tt1295067,Parunthu,18-07-2008,ml,2.5,2.9,263,0,Padmakumar M,"Mammootty, Jayasurya, Raai Laxmi, Cochin Haneefa, Saiju Kurup",2008
238165,tt2389486,Mai,31-01-2013,hi,7,6.1,118,0,Mahesh Kodiyal,"Asha Bhosle, Kshitee Jog, Shivani Joshi, Padmini Kolhapure, Ram Kapoor",2013
238408,tt2437954,Singh Saab the Great,22-11-2013,hi,4.8,5.6,2634,0,Anil Sharma,"Sunny Deol, Amrita Rao, Prakash Raj, Sanjay Mishra, Yashpal Sharma",2013
238411,tt3323920,Philips and the Monkey Pen,06-11-2013,ml,6.9,7.4,3136,0,Shanil Muhammed,"Sanoop Santhosh, Jayasurya, Remya Nambeesan, Dhiya Zelen, Gourav Menon",2013
238473,tt0867396,Palunku,22-12-2006,ml,6.938,6.3,380,0,Blessy,"Mammootty, Lakshmi Sharma, Niveditha Vijayan, Nazriya Nazim, Jagathy Sreekumar",2006
239651,tt3253548,Naveena Saraswathi Sabatham,29-11-2013,ta,4.25,5.1,317,0,K. Chandru,"Jai Sampath, Nivetha Thomas, Sathyan Sivakumar, VTV Ganesh, Subbu Panchu",2013
239793,tt3329774,Thira,14-11-2013,ml,7,7.3,1214,0,Vineeth Sreenivasan,"Shobana, Dhyan Sreenivasan, Deepak Parambol, Gaurav Vasudev, Sijoy Varghese",2013
240074,tt3209556,Vidiyum Munn,29-11-2013,ta,5.9,7.4,514,0,Balaji K. Kumar,"Pooja Umashankar, Lakshmi Ramakrishnan, John Vijay, Malavika Manikuttan, Amarendran Ramanan",2013
240078,tt3277622,Jannal Oram,29-11-2013,ta,6,5.5,110,0,Karu Pazhaniappan,"R. Parthiban, Vimal, Vidharth, Poorna, Manisha Yadav",2013
240264,tt0490172,Mahasamudram,01-09-2006,ml,3.8,3,228,0,S. Janardanan,"Mohanlal, Laila, Innocent, Jagathy Sreekumar, Saikumar",2006
240283,tt0482961,Speed Track,02-03-2007,ml,5.75,5.8,443,867000,S.L Puram Jayasurya,"Dileep, Gajala, Madhu Warrier, Riyaz Khan, Jagathy Sreekumar",2007
240542,tt1217634,Innathe Chintha Vishayam,12-04-2008,ml,4.864,5.3,478,0,Sathyan Anthikad,"Mohanlal, Meera Jasmine, Mukesh, Sukanya, Vijayaraghavan",2008
240549,tt1447780,Currency,30-04-2009,ml,4.7,4.3,122,0,Swathi Bhaskar,"Jayasurya, Mukesh, Meera Nandan, Kalabhavan Mani, Suraj Venjaramoodu",2009
240823,tt3187080,Potugadu,13-09-2013,te,5.5,5,901,0,Unknown,"Manchu Manoj, Sakshi Chaudhary, Simran Kaur Mundi, Posani Krishna Murali, Anupriya Goenka",2013
240865,tt3569788,Naan Sigappu Manithan,11-04-2014,ta,6.19,6.5,1282,2800000,Thiru,"Vishal Krishna, Lakshmi Menon, Iniya, Saranya Ponvannan, Jayaprakash",2014
241052,tt3683214,Bicycle Thieves,28-11-2013,ml,5.65,6.1,350,0,Jis Joy,"Asif Ali, Aparna Gopinath, Salim Kumar, Vijay Babu, Saiju Kurup",2013
241119,tt8616938,Aravind 2,08-02-2013,te,4,4.8,25,0,Shekar Suri,"Mangam Srinivas, Madhavi Latha, Adonica, Kamal Kamaraju, Srinivas Avasarala",2013
241120,tt3230300,Doosukeltha,17-10-2013,te,5.7,6.2,4223,0,Veeru Potla,"Vishnu Manchu, Lavanya Tripathi, Brahmanandam, Ahuti Prasad, Kota Srinivasa Rao",2013
241123,tt2644178,Bhai,25-10-2013,te,3,3.3,258,0,Veerabhadram,"Nagarjuna Akkineni, Richa Gangopadhyay, Hamsa Nandini, Byron Gibson, Prasanna",2013
241555,tt3378266,Thagaraaru,06-12-2013,ta,5.2,5.5,119,0,Ganesh Vinayak,"Arulnithi, Poorna, Jayaprakash, Pawan, Sulile Kumar",2013
241563,tt3381754,Kalyana Samayal Saadham,07-12-2013,ta,6.8,7,678,0,R. S. Prasanna,"Prasanna, Lekha Washington, Uma Padmanabhan, Delhi Ganesh, Raaghav",2013
241645,tt3387094,Punyalan Agarbattis,29-11-2013,ml,7.308,7.1,1521,0,Ranjith Sankar,"Jayasurya, Aju Varghese, Rachana Narayanankutty, Nyla Usha, Sreejith Ravi",2013
241824,tt3634622,Olipporu,08-10-2013,ml,1.2,3.1,56,0,A. V. Sasidharan,"Fahadh Faasil, Subiksha, Bipin Basil Paulose, Babu Annur, Vijayan Karanthoor",2013
242084,tt3059106,Satya 2,01-11-2013,hi,5.9,5.8,1098,0,Ram Gopal Varma,"Puneet Singh Ratn, Sharwanand, Anaika Soti, Mahesh Thakur, Ashok Samarth",2013
242301,tt3573040,Venkatadri Express,30-11-2013,te,6,6.9,555,0,Merlapaka Gandhi,"Sundeep Kishan, Rakul Preet Singh, Nagineedu Vellanki, Brahmaji, Thagubothu Ramesh",2013
242361,tt3060862,RA,05-12-2014,ta,6.6,5.4,122,0,Sam Anton,"Ashraf, Aditi Chengappa, JP Jay, Lawrence Ramu, Geetha Babu",2014
242640,tt2562162,Ivan Veramathiri,13-12-2013,ta,5.85,6.1,436,0,M. Saravanan,"Vikram Prabhu, Surbhi, Ganesh Venkatraman, Vamsi Krishna, Charmila",2013
243706,tt3215518,Endrendrum Punnagai,20-12-2013,ta,6.5,6.7,1688,0,I. Mueenuddin Ahmed,"Jiiva, Trisha Krishnan, Vinay Rai, Santhanam, Andrea Jeremiah",2013
243708,tt3426294,JK Enum Nanbanin Vaazhkai,24-06-2016,ta,7.3,6.1,359,0,Cheran,"Sharwanand, Nithya Menen, Prakash Raj, Santhanam, Jayaprakash",2016
243890,tt2278859,Ballad of Rustom,25-12-2014,hi,0,8.4,33,0,Ajita Suchitra Veera,"Ashwath Bhatt, Samiksha Bhatt, Tejaswi Bm, Megha Burman",2014
244025,tt3129396,Jagadguru Adi Shankara,15-08-2013,te,5.8,6.5,373,0,J. K. Bharavi,"Kaushik Babu, Nagarjuna Akkineni, Chiranjeevi, Mohan Babu, Sai Kumar",2013
244049,tt3417422,Drishyam,19-12-2013,ml,7.537,8.4,47850,12000000,Jeethu Joseph,"Mohanlal, Meena, Asha Sarath, Kalabhavan Shajon, Ansiba Hassan",2013
244237,tt1188982,Jai Ho,24-01-2014,hi,5,5.1,22663,0,Sohail Khan,"Salman Khan, Tabu, Danny Denzongpa, Daisy Shah, Mahesh Manjrekar",2014
244320,tt2337292,Chor Chor Super Chor,02-08-2013,hi,8,6.5,253,0,Rajesh. K.,"Deepak Dobriyal, Priya Bhatija, Anshul Kataria, Paru Uma, Alok Chaturvedi",2013
244321,tt2046106,Jaana Pehchana,16-09-2011,hi,0,5.6,39,0,Unknown,"Ranjeeta Kaur, Birbal, Mehmood Jr., Sachin Pilgaonkar, Neelu Kohli",2011
244322,tt2308829,Milta Hai Chance by Chance,05-08-2011,hi,0,6.9,16,0,Ramesh Modi,"Amita Nangia, Gracy Singh, Tiku Talsania, Mahesh Thakur",2011
244338,tt3426284,Thalaimuraigal,20-12-2013,ta,0,7.5,117,0,Balu Mahendra,"Balu Mahendra, Master Karthick, Ramya Shankar, M. Sasikumar, Vinodhini Vaidyanathan",2013
244492,tt3288670,Sringaravelan,14-09-2013,ml,3.2,3.5,383,0,Jose Thomas,"Dileep, Vedhika, Lal, Kalabhavan Shajon, Joy Mathew",2013
244941,tt1582637,Varudu,31-03-2010,te,3.1,3.6,1663,4100000,Gunasekhar,"Allu Arjun, Arya, Suhasini Maniratnam, Bhanu Sri Mehra, Sayaji Shinde",2010
245492,tt3322506,Geethanjali,14-11-2013,ml,3.833,4,650,0,Priyadarshan,"Keerthy Suresh, Nishan K. P. Nanaiah, Mohanlal, Siddique, Madhu",2013
245493,tt3422428,Ezhu Sundara Rathrikal,20-12-2013,ml,5.1,5.1,258,0,Lal Jose,"Dileep, Rima Kallingal, Murali Gopy, Harisree Ashokan, Parvathy Nambiar",2013
245572,tt6450174,Sadhu Miranda,08-02-2008,ta,9,7.4,41,0,Siddique,"Prasanna, Abbas, Kavya Madhavan, Karunas, Kota Srinivasa Rao",2008
246016,tt3506216,Vizha,27-12-2013,ta,4.8,6.9,26,0,Barathi Balakumaran,"Malavika Menon, Kadhal Thandapani, Theni Murugan, Mahendran, Kollangudi Karuppayee",2013
246030,tt3426300,Madha Yaanai Koottam,25-12-2013,ta,7.8,7.2,293,0,Vikram Sugumaran,"Kathir, Oviya Helen, Vela Ramamoorthy, Viji Chandrasekhar, Muruganji",2013
246188,tt1471234,Positive,16-05-2008,ml,5.667,4.7,77,0,V. K. Prakash,"Jayasurya, Ramesh Pisharody, Jagathy Sreekumar, T G Ravi, Augustine",2008
247472,tt2857500,Saare Jahaan Se Mehnga,08-03-2013,hi,7.2,7,1430,0,Anshul Sharma,"Sanjay Mishra, Zakir Hussain, Disha Pandey, Ranjan Chhabra",2013
247501,tt3290676,Uyyala Jampala,25-12-2013,te,6,7.1,1274,0,Virinchi Varma,"Raj Tarun, Avika Gor, Punarnavi Bhupalam, Peela Gangadhar, Alluri Hanuma",2013
247504,tt3320578,Veeram,10-01-2014,ta,5.3,6.5,9445,19000000,Siva,"Ajith Kumar, Tamannaah Bhatia, Vidharth, Bala, Santhanam",2014
247645,tt3322420,Queen,07-03-2014,hi,7.312,8.1,71202,17000000,Vikas Bahl,"Kangana Ranaut, Rajkummar Rao, Lisa Haydon, Mish Boyko, Jeffrey Ho",2014
248211,tt2343621,Liar's Dice,05-10-2013,hi,6.3,6.7,1220,0,Geethu Mohandas,"Nawazuddin Siddiqui, Geetanjali Thapa, Manya Gupta, Murari Kumar, Harish Khanna",2013
248698,tt2675978,Dedh Ishqiya,10-01-2014,hi,6.5,7,7746,0,Abhishek Chaubey,"Naseeruddin Shah, Madhuri Dixit, Arshad Warsi, Huma Qureshi, Vijay Raaz",2014
249701,tt3082844,Kush,06-09-2013,hi,5.2,8,79,0,Shubhashish Bhutiani,"Sonika Chopra, Anil Sharma",2013
249772,tt2375559,1: Nenokkadine,10-01-2014,te,6.6,7.9,47696,6019000,Sukumar,"Mahesh Babu, Kriti Sanon, Nassar, Kelly Dorji, Pradeep Ram Singh Rawat",2014
250551,tt2574698,Gunday,14-02-2014,hi,4.858,2.8,61259,0,Ali Abbas Zafar,"Ranveer Singh, Arjun Kapoor, Priyanka Chopra Jonas, Irrfan Khan, Saurabh Shukla",2014
250649,tt2401225,Uu Kodathara Ulikki Padathara,23-07-2012,te,4.5,4,1069,0,Sekhar Raja,"Manchu Manoj, Lakshmi Manchu, Nandamuri Balakrishna, Sonu Sood, Deeksha Seth",2012
250726,tt2876408,Mr Joe B. Carvalho,03-01-2014,hi,3.1,3.6,660,0,Samir Tewari,"Arshad Warsi, Soha Ali Khan, Javed Jaffrey, Karishma Kotak, Geeta Basra",2014
251057,tt3369750,Nadodimannan,18-10-2013,ml,1.9,3.1,360,0,Viji Thamby,"Dileep, Ananya, Archana Kavi, Sayaji Shinde, Mythili",2013
251547,tt3668280,101 Questions,19-04-2013,ml,6.2,7,120,0,Sidhartha Siva,"Minon John, Indrajith Sukumaran, Lenaa, Nishanth Sagar, Sudheesh",2013
251626,tt3173910,Hasee Toh Phasee,07-02-2014,hi,6.5,6.8,17583,0,Vinil Mathew,"Sidharth Malhotra, Parineeti Chopra, Adah Sharma, Manoj Joshi, Sharat Saxena",2014
251635,tt3161758,Malini 22 Palayamkottai,24-01-2014,ta,4.7,4.7,125,0,Sripriya,"Nithya Menen, Krish J. Sathaar, Kovai Sarala, Vidyullekha Raman, Naresh",2014
251636,tt3426262,Pannaiyarum Padminiyum,07-02-2014,ta,7.3,7.9,2394,0,S. U. Arunkumar,"Jayaprakash, Tulasi, Vijay Sethupathi, Balasaravanan, Aishwarya Rajesh",2014
251639,tt3460918,Inga Enna Solluthu,30-01-2014,ta,2.3,2.5,174,0,Vincent Selva,"VTV Ganesh, Meera Jasmine, Santhanam, K. S. Ravikumar, Pandiarajan",2014
251898,tt2995992,Aaha Kalyanam,21-02-2014,ta,4.9,5.8,638,6500000,A. Gokul Krishna,"Nani, Vaani Kapoor, Karthik Nagarajan, Badava Gopi, M. J. Shriram",2014
252053,tt3382148,Yaariyan,10-01-2014,hi,3.2,2.8,4043,100,Divya Khossla,"Himansh Kohli, Nicole Faria, Gulshan Grover, Dev Sharma, Rakul Preet Singh",2014
252720,tt3524290,Goli Soda,24-01-2014,ta,6.389,7.7,1178,0,S. D. Vijay Milton,"Kishore DS, Sree Raam, Tamizh, Murugesh, Seetha",2014
252722,tt2946508,Rummy,31-01-2014,ta,5.7,5.1,393,0,Balakrishnan K,"Inigo Prabhakaran, Vijay Sethupathi, Gayathrie Shankar, Aishwarya Rajesh, Soori",2014
252841,tt2980794,Highway,13-02-2014,hi,7.197,7.6,32585,5458444,Imtiaz Ali,"Alia Bhatt, Randeep Hooda, Durgesh Kumar, Pradeep Nagar, Saharsh Kumar Shukla",2014
253047,tt3353850,Paandavulu Paandavulu Thummeda,31-01-2014,te,5,5.5,1408,0,Unknown,"Mohan Babu, Vishnu Manchu, Manchu Manoj, Raveena Tandon, Varun Sandesh",2014
253172,tt2747818,Emo Gurram Egaravachu,25-01-2014,te,0,4.5,117,0,Chandra Siddhartha,"Savika Chaiyadej, Sumanth, Thagubothu Ramesh, Pavala Shyamala, Annapoorna",2014
253229,tt3261912,Pattam Pole,11-10-2013,ml,5.1,5.1,754,0,Alagappan N,"Dulquer Salmaan, Malavika Mohanan, Archana Kavi, Anoop Menon, Jayaprakash",2013
253513,tt3542320,Heart Attack,31-01-2014,te,4.8,5.3,1065,0,Puri Jagannadh,"Nithiin, Adah Sharma, Vikramjeet Virk, Prakash Raj, Brahmanandam",2014
253533,tt2926068,Manam,23-05-2014,te,7.071,8,13170,0,Vikram Kumar,"Nagarjuna Akkineni, Nageshwara Rao Akkineni, Naga Chaitanya Akkineni, Shriya Saran, Samantha Ruth Prabhu",2014
253535,tt3506970,1983,31-01-2014,ml,7.368,7.7,3305,0,Abrid Shine,"Nivin Pauly, Nikki Galrani, Anoop Menon, Joy Mathew, Srindaa",2014
253540,tt2504086,D for Dopidi,25-12-2013,te,7,5.6,126,0,Siraj Kalla,"Varun Sandesh, Sundeep Kishan, Melanie Kannokada, Tanikella Bharani, Rakesh Rachakonda",2013
253560,tt2949590,Minugurulu,24-01-2014,te,0,8.4,234,0,Kumar Krishnamsetty,"Deepak Saroj, Suhasini Maniratnam, Ashish Vidhyarthi, Raghubir Yadav",2014
253579,tt4050576,Prema ishq kaadhal,06-12-2013,te,0,6.6,107,0,Pavan Sadineni,"Harshvardhan Rane, Vithika Sheru, Harish Verma, Sreemukhi, Sree Vishnu",2013
253713,tt2188805,Login,11-10-2012,hi,5,5.6,145,0,Sanjeev Reddy,"Nandini Rai, Pavani Reddy",2012
254086,tt2706340,Ishk Actually,25-10-2013,hi,0,2.7,166,0,Anish Khanna,"Neha Ahuja, Raayo S. Bakhirta, Neha Ghelot, Rajeev Khandelwal, Ann Mitchai",2013
254171,tt3483646,Bewakoofiyaan,13-03-2014,hi,5.549,5.5,4767,0,Nupur Asthana,"Rishi Kapoor, Ayushmann Khurrana, Sonam Kapoor Ahuja, Gurpal Singh, Simranjit Singh Hundal",2014
254418,tt3302962,Shaadi Ke Side Effects,28-02-2014,hi,5.4,5.6,4366,0,Saket Chaudhary,"Farhan Akhtar, Vidya Balan, Vir Das, Ram Kapoor, Mia Maelzer",2014
254420,tt2573750,Gulaab Gang,07-03-2014,hi,6.2,6,2295,0,Soumik Sen,"Madhuri Dixit, Juhi Chawla Mehta, Tannishtha Chatterjee, Sudev Nair, Divya Jagdale",2014
255058,tt1534092,Kasko,25-12-2009,te,0,4.3,48,0,G. Nageswara Reddy,"Vaibhav, Brahmanandam, Raghu Babu, Chalapathi Rao, Shweta Basu Prasad",2009
255420,tt3524336,Pulivaal,07-02-2014,ta,5,4.6,119,0,G. Marimuthu,"Prasanna, Vimal, Ananya, Iniya, Oviya Helen",2014
255421,tt3215486,Idhu Kathirvelan Kadhal,14-02-2014,ta,5.3,4.7,557,0,S. R. Prabhakaran,"Udhayanidhi Stalin, Nayanthara, Chaya Singh, Santhanam, Saranya Ponvannan",2014
255495,tt3334348,Heartless,07-02-2014,hi,5.3,5.2,568,0,Shekhar Suman,"Adhyayan Suman, Ariana Ayam, Deepti Naval, Om Puri, Shekhar Suman",2014
255993,tt2498312,Bachchan,11-04-2013,kn,5.8,6.6,1226,0,Shashank,"Sudeepa, Jagapati Babu, Bhavana, Parul Yadav, Tulip Joshi",2013
256018,tt1964837,Kempe Gowda,11-03-2011,kn,5.8,7.2,991,0,Sudeepa,"Sudeepa, Ragini Dwivedi, P. Ravi Shankar, Girish Karnad, Ashok",2011
256023,tt3184756,Maanikya,28-03-2014,kn,5.2,6.6,928,0,Sudeepa,"Sudeepa, V. Ravichandran, Ranya Rao, Varalaxmi Sarathkumar, Ramya Krishnan",2014
256024,tt2905606,Vishnuvardhana,08-12-2011,kn,5.9,7.4,906,0,Pon Kumaran,"Sudeepa, Bhavana, Priyamani, Sonu Sood, Arun Sagar",2011
256027,tt2949874,Varadanayaka,25-01-2013,kn,5.7,6,245,0,Ayyappa P. Sharma,"Sudeepa, Chiranjeevi Sarja, Sameera Reddy, Nikeesha Patel, P. Ravi Shankar",2013
256039,tt3103410,Rangan Style,21-02-2014,kn,0,7.6,72,0,Prashanth S.,"Pradeep, Kannika Tiwari, Sudeepa, Sadhu Kokila, Sharath Lohitashwa",2014
256040,tt2631186,Bāhubali: The Beginning,10-07-2015,te,7.522,8,152843,90747520,S. S. Rajamouli,"Prabhas, Rana Daggubati, Tamannaah Bhatia, Anushka Shetty, Ramya Krishnan",2015
256049,tt3560364,Kiraathaka,24-06-2011,kn,7,7.6,404,0,Pradeep Raj,"Yash, Chikkanna, Oviya Helen, T. S. Nagabharana",2011
256062,tt2917376,My Autograph,17-02-2006,kn,6.5,7.9,466,0,Sudeepa,"Sudeepa, Meena, Sridevika, Deepa, Rashmi Kulkarni",2006
256159,tt2917382,Veera Madakari,20-03-2009,kn,5.8,6.8,467,0,Sudeepa,"Sudeepa, Ragini Dwivedi",2009
256163,tt2915076,Maathaad Maathaadu Mallige,24-08-2007,kn,5.7,7.9,180,0,Nagathihalli Chandrashekar,"Vishnuvardhan, Suhasini Maniratnam, Sudeepa, Niveditha, Rangayana Raghu",2007
256350,tt3118910,Camel Safari,23-09-2013,ml,0,4,27,0,Jayaraj,"Kamal Gaur, Pankaja Menon, Sekhar Menon, Arun Shankar Mohan, Tini Tom",2013
256783,tt1999199,Love Kaa Taddka,23-10-2009,hi,0,5,36,0,Unknown,"Sammir Dattani, Nauheed Cyrusi, Bhakhatyar Irani, Rakesh Bedi, Vrajesh Hirjee",2009
256811,tt3558190,Vishudhan,22-11-2013,ml,4.2,5.8,251,14000,Vysakh,"Kunchacko Boban, Miya George, Lal, Suraj Venjaramoodu, Shaalin Zoya",2013
256828,tt3567368,Pakida,14-02-2014,ml,4.6,5.1,149,0,Sunil Karayattukara,"Asif Ali, Biju Menon, Shine Tom Chacko, Malavika Nair, Vishnu Raghav",2014
256856,tt3558162,Nadan,22-11-2013,ml,6,6.5,82,0,Kamal,"Jayaram, Remya Nambeesan, Sajitha Madathil, Joy Mathew, KPAC Lalitha",2013
256863,tt6417854,Chhota Bheem and Hanuman,22-11-2013,hi,6.2,7,180,0,Rajiv Chilaka,Unknown,2013
256911,tt3303416,Ya Rab,07-02-2014,hi,4,6,297,0,Unknown,"Ajaz Khan, Akhilendra Mishra, Flora Saini",2014
257160,tt3517192,Ohm Shanthi Oshaana,07-02-2014,ml,7.2,7.7,7001,1500000,Jude Anthany Joseph,"Nazriya Nazim, Nivin Pauly, Renji Panicker, Vineeth Sreenivasan, Aju Varghese",2014
257288,tt1861293,The Image Threads,27-10-2010,ml,3.667,6.5,43,0,Vipin Vijay,"Sandeep Chatterjee, Reghoothaman, Athira, Arundathi Singha, Gopalan",2010
257423,tt3565264,Thegidi,28-02-2014,ta,7.12,7.6,3332,1100000,P. Ramesh,"Ashok Selvan, Janani Iyer, Jayaprakash, Kaali Venkat, Kavithalaya Krishnan",2014
257842,tt3156316,Romeo,06-07-2012,kn,0,6.7,141,0,P C Shekar,"Ganesh, Bhavana, Avinash, Rangayana Raghu, Sadhu Kokila",2012
258093,tt3006508,Myna,22-02-2013,kn,3.3,7.4,215,0,Nagashekar,"Chethan Kumar, Nithya Menen, R. Sarathkumar, Suman Ranganathan, Arun Sagar",2013
258541,tt2157192,Jai Bhim Comrade,09-01-2012,hi,7.4,8.5,314,0,Anand Patwardhan,Unknown,2012
258879,tt3539966,Dishkiyaoon,28-03-2014,hi,3.545,5.2,1132,0,Sanamjit Singh Talwar,"Harman Baweja, Ayesha Khanna, Sunny Deol, Aditya Pancholi, Prashant Narayanan",2014
258895,tt2416056,D Company,13-09-2013,ml,3.7,4.7,168,0,Vinod Vijayan,"Asif Ali, Samuthirakani, Ananya, Aadukalam Naren, Gayathri Varsha",2013
258900,tt3768502,Kaanchi,04-10-2013,ml,3.5,4.3,45,0,G.N. Krishnakumar,"Indrajith Sukumaran, Murali Gopy, Devi Ajith, Archana Gupta, P Balachandran",2013
259277,tt3553516,Bramman,21-02-2014,ta,4.2,4.1,213,0,Socrates,"M. Sasikumar, Lavanya Tripathi, Naveen Chandra, Santhanam, Soori",2014
259371,tt2992172,The Dual,01-01-2012,hi,4.8,7.4,6,0,Abhilash Vijayan,Unknown,2012
259837,tt3056436,Maan Karate,04-04-2014,ta,4.868,5.3,2242,0,Krish Thirukumaran,"Sivakarthikeyan, Hansika Motwani, Soori, Vamsi Krishna, Sayaji Shinde",2014
259964,tt4338920,Vengayam,19-08-2011,ta,0,6.8,34,0,Sankagiri Rajkumar,"Sathyaraj, Alexander, Pavina, S. M. Manikkam, Sankagiri Rajkumar",2011
260013,tt1318035,Saleem,12-12-2009,te,6,3.4,1628,0,Y. V. S. Chowdary,"Vishnu Manchu, Ileana D'Cruz, Mohan Babu, Manel Soler, Brahmanandam",2009
260266,tt2609218,Ragini MMS 2,21-03-2014,hi,4.724,3.9,3297,0,Bhushan Patel,"Sunny Leone, Saahil Prem, Parvin Dabas, Sandhya Mridul, Divya Dutta",2014
260318,tt3531604,Gang of Ghosts,21-03-2014,hi,4,3.6,483,5906,Satish Kaushik,"Sharman Joshi, Mahie Gill, Anupam Kher, Jackie Shroff, Asrani",2014
260439,tt3474468,Bangaru Kodipetta,07-03-2014,te,3.5,4.7,46,0,Pippalla Raj,"Navdeep, Swathi Reddy, Harsha Vardhan, Kota Shankar Rao",2014
260458,tt3155736,Tuneega Tuneega,22-07-2012,te,0,3.8,114,0,M. S. Raju,"Sumanth Ashwin, Rhea Chakraborty, Prabhu, Nagendra Babu, Manisha Yadav",2012
260619,tt3569652,Cuckoo,21-03-2014,ta,7.3,7.8,944,0,Raju Murugan,"V R Dinesh, Malavika Nair, Aadukalam Murugadoss, Raju Murugan",2014
260649,tt1500682,The Man's Woman and Other Stories,12-09-2009,hi,7.7,7.7,87,0,Amit Dutta,"Bramhaswaroop Mishra, Nitin Goel, Ashok Chaudhary, Gagan Singh Sethi, Pushpendra Singh",2009
